timestamp,hourly_queue_count,facility_model,facility_name,is_override,no_show_rate,tickets_whatsapp,tickets_web,tickets_sms,tickets_ussd,avg_service_time_desk_1,avg_service_time_desk_2,avg_service_time_desk_3
2026-04-02 08:00:00,15,Standard_9to5,District Ministry Office,False,8.37,8,4,3,0,12.03,14.22,19.1
2026-04-02 09:00:00,10,Standard_9to5,District Ministry Office,False,8.65,6,2,1,1,13.95,15.58,18.15
2026-04-02 10:00:00,17,Standard_9to5,District Ministry Office,False,6.6,4,6,3,4,9.77,12.05,23.36
2026-04-02 11:00:00,6,Standard_9to5,District Ministry Office,False,12.46,4,1,1,0,10.48,17.03,19.68
2026-04-02 12:00:00,8,Standard_9to5,District Ministry Office,False,5.55,4,2,1,1,12.17,19.44,20.14
2026-04-02 13:00:00,14,Standard_9to5,District Ministry Office,False,7.64,4,6,2,2,12.72,14.72,19.88
2026-04-02 14:00:00,8,Standard_9to5,District Ministry Office,False,4.17,3,2,1,2,13.31,13.74,19.38
2026-04-02 15:00:00,7,Standard_9to5,District Ministry Office,False,10.3,2,4,0,1,12.71,13.14,25.51
2026-04-02 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-02 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 08:00:00,17,Standard_9to5,District Ministry Office,False,5.77,4,4,5,4,11.61,11.07,17.8
2026-04-03 09:00:00,5,Standard_9to5,District Ministry Office,False,10.85,2,0,2,1,12.47,14.18,21.19
2026-04-03 10:00:00,12,Standard_9to5,District Ministry Office,False,11.43,6,2,1,3,10.53,14.75,21.36
2026-04-03 11:00:00,7,Standard_9to5,District Ministry Office,False,4.28,3,2,2,0,11.4,11.98,25.6
2026-04-03 12:00:00,9,Standard_9to5,District Ministry Office,False,9.13,3,2,3,1,12.41,14.29,20.41
2026-04-03 13:00:00,17,Standard_9to5,District Ministry Office,False,11.45,6,4,4,3,10.69,12.11,18.01
2026-04-03 14:00:00,7,Standard_9to5,District Ministry Office,False,9.59,2,1,1,3,10.92,18.75,17.72
2026-04-03 15:00:00,2,Standard_9to5,District Ministry Office,False,13.3,0,1,1,0,12.12,13.57,22.78
2026-04-03 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-03 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 08:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 09:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 10:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 11:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 12:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 13:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 14:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 15:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-04 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 08:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 09:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 10:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 11:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 12:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 13:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 14:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 15:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-05 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 08:00:00,22,Standard_9to5,District Ministry Office,False,13.16,7,11,2,2,11.4,11.38,19.12
2026-04-06 09:00:00,36,Standard_9to5,District Ministry Office,False,10.71,13,11,7,5,10.88,17.61,24.31
2026-04-06 10:00:00,36,Standard_9to5,District Ministry Office,False,13.16,14,13,8,1,12.61,15.98,17.99
2026-04-06 11:00:00,13,Standard_9to5,District Ministry Office,False,11.37,3,4,2,4,12.78,17.17,15.86
2026-04-06 12:00:00,6,Standard_9to5,District Ministry Office,False,8.56,4,1,1,0,13.34,13.95,22.47
2026-04-06 13:00:00,8,Standard_9to5,District Ministry Office,False,4.75,2,2,0,4,11.19,13.76,19.39
2026-04-06 14:00:00,9,Standard_9to5,District Ministry Office,False,13.82,5,1,2,1,12.33,14.26,22.15
2026-04-06 15:00:00,7,Standard_9to5,District Ministry Office,False,8.79,2,4,0,1,12.87,14.59,16.07
2026-04-06 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-06 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 08:00:00,9,Standard_9to5,District Ministry Office,False,5.77,2,1,2,4,12.97,15.14,19.29
2026-04-07 09:00:00,8,Standard_9to5,District Ministry Office,False,5.12,3,3,2,0,8.13,12.66,24.93
2026-04-07 10:00:00,14,Standard_9to5,District Ministry Office,False,11.54,4,3,5,2,12.28,11.46,16.06
2026-04-07 11:00:00,7,Standard_9to5,District Ministry Office,False,10.57,3,1,1,2,9.58,15.41,22.72
2026-04-07 12:00:00,10,Standard_9to5,District Ministry Office,False,4.64,4,1,3,2,10.93,16.4,15.62
2026-04-07 13:00:00,15,Standard_9to5,District Ministry Office,False,12.95,7,6,0,2,12.43,13.19,17.62
2026-04-07 14:00:00,15,Standard_9to5,District Ministry Office,False,10.62,4,8,0,3,15.22,16.44,24.04
2026-04-07 15:00:00,9,Standard_9to5,District Ministry Office,False,4.07,4,4,0,1,12.19,11.59,18.2
2026-04-07 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-07 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 08:00:00,12,Standard_9to5,District Ministry Office,False,10.43,3,5,3,1,11.86,13.73,24.18
2026-04-08 09:00:00,6,Standard_9to5,District Ministry Office,False,4.91,1,2,1,2,12.81,16.58,24.14
2026-04-08 10:00:00,8,Standard_9to5,District Ministry Office,False,7.46,3,3,1,1,12.1,16.39,21.9
2026-04-08 11:00:00,7,Standard_9to5,District Ministry Office,False,9.31,3,0,3,1,8.19,15.62,25.56
2026-04-08 12:00:00,16,Standard_9to5,District Ministry Office,False,4.93,7,4,4,1,10.7,14.64,21.91
2026-04-08 13:00:00,13,Standard_9to5,District Ministry Office,False,5.21,6,3,2,2,13.6,17.42,16.35
2026-04-08 14:00:00,6,Standard_9to5,District Ministry Office,False,5.2,2,1,2,1,11.95,16.11,26.85
2026-04-08 15:00:00,13,Standard_9to5,District Ministry Office,False,12.68,8,2,1,2,10.97,15.44,22.99
2026-04-08 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-08 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 08:00:00,10,Standard_9to5,District Ministry Office,False,9.31,1,6,1,2,11.44,17.7,24.51
2026-04-09 09:00:00,13,Standard_9to5,District Ministry Office,False,7.47,7,4,0,2,11.58,12.35,23.56
2026-04-09 10:00:00,13,Standard_9to5,District Ministry Office,False,9.31,3,5,3,2,12.03,16.03,17.62
2026-04-09 11:00:00,11,Standard_9to5,District Ministry Office,False,13.89,3,6,1,1,10.63,15.2,21.74
2026-04-09 12:00:00,6,Standard_9to5,District Ministry Office,False,5.36,3,1,2,0,10.79,17.39,23.68
2026-04-09 13:00:00,14,Standard_9to5,District Ministry Office,False,12.0,6,5,1,2,10.46,17.16,19.57
2026-04-09 14:00:00,17,Standard_9to5,District Ministry Office,False,13.56,8,2,3,4,12.09,14.62,19.49
2026-04-09 15:00:00,8,Standard_9to5,District Ministry Office,False,9.48,3,5,0,0,13.08,12.96,18.45
2026-04-09 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-09 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 02:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 03:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 04:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 05:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 06:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 07:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 08:00:00,12,Standard_9to5,District Ministry Office,False,6.71,6,2,2,2,10.91,16.55,22.56
2026-04-10 09:00:00,11,Standard_9to5,District Ministry Office,False,10.63,5,5,1,0,11.21,17.22,21.56
2026-04-10 10:00:00,9,Standard_9to5,District Ministry Office,False,7.83,5,0,1,3,13.31,13.8,27.51
2026-04-10 11:00:00,14,Standard_9to5,District Ministry Office,False,5.35,6,6,2,0,12.31,15.08,26.22
2026-04-10 12:00:00,17,Standard_9to5,District Ministry Office,False,4.06,5,6,2,4,10.8,15.34,25.91
2026-04-10 13:00:00,15,Standard_9to5,District Ministry Office,False,5.49,6,4,1,4,13.2,12.3,17.83
2026-04-10 14:00:00,6,Standard_9to5,District Ministry Office,False,10.67,4,0,2,0,10.54,15.71,20.87
2026-04-10 15:00:00,2,Standard_9to5,District Ministry Office,False,10.93,1,1,0,0,12.21,11.36,22.86
2026-04-10 16:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 17:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 18:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 19:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 20:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 21:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 22:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-10 23:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-11 00:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-11 01:00:00,0,Standard_9to5,District Ministry Office,False,0.0,0,0,0,0,0.0,0.0,0.0
